reward,optimal
4.049300278229818,0.09349999999999996
3.989474260074705,0.10649999999999987
3.9835095091419728,0.08300000000000016
3.9844569747528538,0.10150000000000009
3.936510042406043,0.10700000000000004
4.050814441743388,0.10549999999999989
4.042080188213322,0.10800000000000011
4.013088149640129,0.10099999999999987
4.0305280925585425,0.11600000000000026
4.103661060473733,0.10900000000000018
4.0734664143667585,0.11700000000000012
4.0143037927660465,0.10850000000000012
4.130957724687466,0.12300000000000014
4.0931182613282,0.12550000000000008
4.097224052768734,0.11849999999999994
4.1155782264366705,0.12499999999999999
4.0860404166133675,0.11900000000000018
4.114783280387989,0.12500000000000003
4.160892180746736,0.14049999999999987
4.149909861136181,0.11800000000000002
4.156493248493771,0.13150000000000014
4.193121111687652,0.13400000000000006
4.14928611192405,0.13400000000000017
4.241048211970296,0.14999999999999994
4.136319493750167,0.14649999999999994
4.252683229882977,0.14800000000000008
4.200749070274668,0.13849999999999996
4.228345087111665,0.15999999999999995
4.20744388140997,0.14749999999999994
4.252924009983091,0.15550000000000022
4.2972107530604,0.16749999999999982
4.296690698892784,0.16950000000000004
4.231086217498491,0.16000000000000014
4.3200689457904975,0.16350000000000006
4.347632793219832,0.19000000000000014
4.320776332069323,0.18249999999999975
4.349958137430672,0.19950000000000026
4.3931627374852855,0.20199999999999993
4.381835931169688,0.1970000000000001
4.407629687745594,0.20349999999999988
4.35793203029097,0.19999999999999982
4.441448374307408,0.22850000000000004
4.460711743479009,0.22899999999999962
4.381104242944172,0.2134999999999998
4.438137157216514,0.229
4.439305977253875,0.22650000000000034
4.454358140333921,0.2340000000000001
4.490941523510434,0.22799999999999987
4.534870051492967,0.26249999999999923
4.555092118093917,0.26599999999999974
4.618352216749583,0.2674999999999998
4.5714374345322994,0.25800000000000056
4.5533768887424655,0.2790000000000002
4.5600427278711075,0.2909999999999997
4.653275129612873,0.28649999999999914
4.613797223568083,0.297
4.641667038345077,0.301
4.686235001767275,0.31649999999999995
4.636457417906893,0.31249999999999983
4.665055839817802,0.32000000000000056
4.694439971645512,0.3294999999999999
4.686154136970476,0.3329999999999996
4.7235687056898845,0.34949999999999964
4.730579298663198,0.36450000000000043
4.7493736613937605,0.35599999999999954
4.745247063419551,0.3644999999999993
4.797986525891692,0.383
4.815811803381679,0.3805000000000008
4.773486287138094,0.37300000000000033
4.861882658803358,0.39049999999999974
4.852030444191265,0.4064999999999999
4.856787551432301,0.4125000000000006
4.886278220746021,0.40650000000000014
4.874468011749716,0.40500000000000075
4.962315804445265,0.4325000000000002
4.9178503352826395,0.4394999999999999
4.907555879595424,0.4349999999999998
4.938047477045071,0.4380000000000001
4.91533663555867,0.4414999999999991
4.981019290149593,0.4545000000000002
4.989463723033206,0.45650000000000074
4.979719092585092,0.46899999999999964
5.043434644608421,0.4895000000000003
5.014349899703912,0.48149999999999965
5.021059108628672,0.4760000000000002
5.041117922722821,0.5014999999999997
5.084778541011962,0.4970000000000004
5.089917574226676,0.4975000000000001
5.083511005931957,0.4925000000000002
5.119725324232128,0.5375000000000004
5.112395581017838,0.5345
5.066784793849387,0.5215000000000003
5.132677958964916,0.5439999999999998
5.132464667497855,0.5330000000000001
5.184257408931621,0.5525000000000007
5.155900732827891,0.5354999999999994
5.135563255599129,0.5640000000000006
5.171263302932191,0.5524999999999997
5.1465537150574,0.5554999999999993
5.225194720608723,0.5764999999999995
5.206072669612912,0.5729999999999986
5.2026924646729835,0.5655000000000004
5.212197919452739,0.5854999999999994
5.194147098968584,0.5865000000000007
5.246508957833795,0.5805000000000008
5.248278223228431,0.5950000000000001
5.234833743589165,0.5890000000000001
5.234286900807521,0.6039999999999994
5.197618743813086,0.5954999999999999
5.25229073943464,0.6054999999999992
5.254290202069219,0.6140000000000007
5.246669211373131,0.6205000000000006
5.265042206437551,0.6225
5.291964768202756,0.611999999999999
5.249394158001392,0.6444999999999999
5.26374572630382,0.6214999999999993
5.300957988444853,0.6380000000000001
5.329063799841073,0.6390000000000006
5.312818959847123,0.6310000000000001
5.306798349192257,0.6460000000000002
5.2994831893144605,0.6609999999999994
5.268101824372872,0.6549999999999999
5.291760769765139,0.6539999999999986
5.276771600572337,0.6564999999999993
5.34832115865081,0.6570000000000004
5.348553557126098,0.6689999999999997
5.34819023307476,0.6629999999999999
5.316462474521389,0.6655000000000006
5.308338984956494,0.6654999999999998
5.335810273386927,0.6695000000000005
5.368127951953941,0.6810000000000004
5.344552682159118,0.6784999999999999
5.348236289046572,0.6754999999999999
5.375165904254209,0.6834999999999993
5.324800056096866,0.6724999999999995
5.348106284630908,0.6905000000000002
5.366114519654025,0.6829999999999989
5.36868435951862,0.6864999999999999
5.3643729032953535,0.6850000000000008
5.38551182697293,0.6904999999999983
5.349254497967469,0.6965000000000002
5.351244953082714,0.6865000000000002
5.4157346238933775,0.6999999999999993
5.366043497575935,0.7035000000000001
5.38810689506146,0.7029999999999997
5.379131540731987,0.6990000000000007
5.428851806248982,0.7034999999999995
5.40198990109339,0.708500000000001
5.4119354856571205,0.7109999999999987
5.428154275601417,0.7089999999999982
5.446496151033252,0.7104999999999994
5.434041217303327,0.7124999999999997
5.442941936630539,0.7215000000000007
5.394166445789456,0.7155000000000007
5.411281332262088,0.7205000000000014
5.390642948607899,0.7069999999999994
5.422951721552924,0.7180000000000007
5.422353951580717,0.7265000000000006
5.414494540903608,0.7220000000000009
5.395318772155486,0.7235000000000003
5.4328848149103965,0.7339999999999995
5.4285682280743925,0.737
5.420013656687699,0.729
5.378060359364519,0.7309999999999984
5.40688418383282,0.7295000000000001
5.480250797547203,0.7354999999999988
5.426816646440865,0.7205000000000005
5.464631055360017,0.738499999999999
5.430601833687875,0.7369999999999991
5.418161355701558,0.7420000000000008
5.426466320935295,0.7354999999999993
5.437773550673882,0.7370000000000003
5.443447766409102,0.7400000000000005
5.438319496000038,0.7340000000000002
5.457277264509834,0.7390000000000003
5.442157423470763,0.7434999999999996
5.414425114967505,0.7404999999999997
5.441163605220807,0.7495000000000019
5.432215841510889,0.7525000000000023
5.4144961247679095,0.7449999999999992
5.4445069378826565,0.7440000000000008
5.490684333899071,0.7435000000000007
5.450052829693858,0.7530000000000009
5.4575850578896015,0.7499999999999999
5.471229169736914,0.7555000000000006
5.450099630185169,0.749999999999999
5.466070547152758,0.7485000000000002
5.471327772990094,0.752
5.4663564931466935,0.7559999999999991
5.443102638829021,0.7494999999999998
5.4495721313196555,0.7444999999999996
5.465827681201246,0.7524999999999993
5.462816809077193,0.7505000000000004
5.4741090917548565,0.7565000000000004
5.500609512336805,0.756500000000001
5.46712494933814,0.7504999999999992
5.4640010108847745,0.7530000000000007
5.4495705723854995,0.7530000000000001
5.463829431453664,0.7585000000000002
5.431415362220853,0.7630000000000001
5.419483855414384,0.7604999999999996
5.464283189634875,0.7605000000000007
5.446103098344246,0.7605000000000004
5.432184239912463,0.7575000000000004
5.441223688642279,0.761000000000001
5.4243690655493975,0.7615000000000012
5.4705054641586335,0.7600000000000001
5.459385669058774,0.7615000000000008
5.437638979860375,0.7584999999999982
5.488494285640774,0.7685000000000004
